Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                                   4             __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) <cycle 3> [91]
                0.00    0.00       1/296         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [139]
[86]     0.0    0.00    0.00       5         std::_Deque_iterator<int, int&, int*>::_Deque_iterator() <cycle 3> [86]
                                   4             std::deque<int, std::allocator<int> >::~deque() <cycle 3> [52]
-----------------------------------------------
                0.00    0.00       5/5           std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [133]
[87]     0.0    0.00    0.00       5         std::deque<int, std::allocator<int> >::begin() [87]
                0.00    0.00       5/296         std::deque<int, std::allocator<int> >::~deque() <cycle 3> [52]
-----------------------------------------------
                                   5             std::deque<int, std::allocator<int> >::~deque() <cycle 3> [52]
[88]     0.0    0.00    0.00       5         std::deque<int, std::allocator<int> >::deque() <cycle 3> [88]
                                   2             std::vector<bool, std::allocator<bool> >::size() const <cycle 3> [42]
-----------------------------------------------
                0.00    0.00       5/5           std::deque<int, std::allocator<int> >::push_back(int const&) <cycle 1> [20]
[89]     0.0    0.00    0.00       5         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [89]
-----------------------------------------------
                0.00    0.00       1/5           kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [148]
                0.00    0.00       4/5           dfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [75]
[90]     0.0    0.00    0.00       5         __do_global_dtors_aux [90]
-----------------------------------------------
                                   4             __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) <cycle 3> [91]
                                   4             int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) <cycle 3> [22]
[91]     0.0    0.00    0.00       4+4       __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) <cycle 3> [91]
                                   4             std::_Deque_iterator<int, int&, int*>::_Deque_iterator() <cycle 3> [86]
                                   4             __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) <cycle 3> [91]
-----------------------------------------------
                                   2             std::_Deque_base<int, std::allocator<int> >::_Deque_base() [92]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) <cycle 2> [63]
                0.00    0.00       2/4           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [72]
[92]     0.0    0.00    0.00       4+2       std::_Deque_base<int, std::allocator<int> >::_Deque_base() [92]
                0.00    0.00       4/296         std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 3> [25]
                                   2             std::_Deque_base<int, std::allocator<int> >::_Deque_base() [92]
-----------------------------------------------
                                   1             std::vector<bool, std::allocator<bool> >::_M_fill_assign(unsigned long, bool) <cycle 3> [30]
                0.00    0.00       1/296         std::deque<int, std::allocator<int> >::empty() const [101]
                0.00    0.00       2/296         kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [148]
[93]     0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() <cycle 3> [93]
                                   1             std::vector<bool, std::allocator<bool> >::_M_fill_assign(unsigned long, bool) <cycle 3> [30]
-----------------------------------------------
                                   2             std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [94]
                0.00    0.00       2/4           std::allocator<bool>::allocator() [104]
                0.00    0.00       2/4           std::allocator<bool>::~allocator() [183]
[94]     0.0    0.00    0.00       4+2       std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [94]
                0.00    0.00       2/296         std::vector<bool, std::allocator<bool> >::size() const <cycle 3> [42]
                                   2             std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [94]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [99]
[95]     0.0    0.00    0.00       3         void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [95]
-----------------------------------------------
                                   2             std::_Deque_iterator<int, int&, int*>::operator--() <cycle 3> [111]
                0.00    0.00       1/296         std::deque<int, std::allocator<int> >::_M_pop_back_aux() [134]
[96]     0.0    0.00    0.00       3         std::vector<bool, std::allocator<bool> >::end() const <cycle 3> [96]
                                   1             std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) <cycle 3> [98]
-----------------------------------------------
                0.00    0.00       1/3           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [130]
                0.00    0.00       2/3           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [185]
[97]     0.0    0.00    0.00       3         std::_Bit_iterator::operator+=(long) [97]
-----------------------------------------------
                                   1             std::vector<bool, std::allocator<bool> >::end() const <cycle 3> [96]
                0.00    0.00       1/296         std::allocator<int*>::~allocator() [180]
                0.00    0.00       1/296         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [139]
[98]     0.0    0.00    0.00       3         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) <cycle 3> [98]
                                   1             std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) <cycle 3> [24]
-----------------------------------------------
                0.00    0.00       3/3           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) <cycle 3> [21]
[99]     0.0    0.00    0.00       3         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [99]
                0.00    0.00       3/3           void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [95]
                0.00    0.00       1/1           int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&) [142]
-----------------------------------------------
                0.00    0.00       1/2           kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [148]
                0.00    0.00       1/2           std::_Bit_reference::operator bool() const [171]
[100]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [100]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [203]
                0.00    0.00       1/2           std::deque<int, std::allocator<int> >::pop_back() [137]
[101]    0.0    0.00    0.00       2         std::deque<int, std::allocator<int> >::empty() const [101]
                0.00    0.00       1/296         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() <cycle 3> [93]
-----------------------------------------------
                0.00    0.00       1/2           std::deque<int, std::allocator<int> >::_M_pop_back_aux() [134]
                0.00    0.00       1/2           std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [129]
[102]    0.0    0.00    0.00       2         std::vector<bool, std::allocator<bool> >::begin() const [102]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >* std::__uninitialized_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [143]
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [127]
-----------------------------------------------
                0.00    0.00       1/2           void std::_Destroy<int*>(int*, int*) [145]
                0.00    0.00       1/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [58]
[103]    0.0    0.00    0.00       2         std::vector<bool, std::allocator<bool> >::cbegin() const [103]
                0.00    0.00       9/9           std::_Deque_iterator<int, int&, int*>::difference_type std::operator-<int, int&, int*>(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [61]
-----------------------------------------------
                0.00    0.00       1/2           main [9]
                0.00    0.00       1/2           std::_Bit_iterator_base::_M_bump_up() [220]
[104]    0.0    0.00    0.00       2         std::allocator<bool>::allocator() [104]
                0.00    0.00       2/4           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [94]
-----------------------------------------------
                                   1             void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) <cycle 3> [21]
                                   1             std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) <cycle 3> [125]
[105]    0.0    0.00    0.00       2         std::allocator<unsigned long>::~allocator() <cycle 3> [105]
                                   1             std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() <cycle 3> [39]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [72]
[106]    0.0    0.00    0.00       2         std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [106]
                0.00    0.00       4/296         std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 3> [25]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [72]
[107]    0.0    0.00    0.00       2         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [107]
                0.00    0.00       2/296         std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 3> [25]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 3> [25]
[108]    0.0    0.00    0.00       2         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [108]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::~vector() [140]
                0.00    0.00       1/2           std::allocator<int>::allocator() [184]
[109]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [109]
-----------------------------------------------
                0.00    0.00       2/2           std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) <cycle 2> [71]
[110]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [110]
-----------------------------------------------
                                   1             std::vector<bool, std::allocator<bool> >::_M_fill_assign(unsigned long, bool) <cycle 3> [30]
                0.00    0.00       1/296         std::_Deque_iterator<int, int&, int*>::operator*() const [121]
[111]    0.0    0.00    0.00       2         std::_Deque_iterator<int, int&, int*>::operator--() <cycle 3> [111]
                                   2             std::vector<bool, std::allocator<bool> >::end() const <cycle 3> [96]
                                   1             std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() <cycle 3> [37]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 3> [25]
[112]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [112]
-----------------------------------------------
                0.00    0.00       2/2           kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [148]
[113]    0.0    0.00    0.00       2         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [113]
                0.00    0.00       1/296         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) <cycle 3> [21]
-----------------------------------------------
                0.00    0.00       1/2           kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [148]
                0.00    0.00       1/2           std::_Bit_reference::operator bool() const [171]
[114]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::push_back(int const&) [114]
                0.00    0.00       4/6           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [72]
                0.00    0.00       2/6           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) <cycle 2> [63]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) <cycle 2> [63]
[115]    0.0    0.00    0.00       2         unsigned long* std::__addressof<unsigned long>(unsigned long&) [115]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bit_iterator_base::_M_bump_up() [220]
[116]    0.0    0.00    0.00       1         dfs_reverse(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [116]
                0.00    0.00      20/76          std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [13]
                0.00    0.00      10/30          std::operator-(std::_Bit_iterator_base const&, std::_Bit_iterator_base const&) [27]
                0.00    0.00       5/11          std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [56]
                0.00    0.00       5/25          std::_Vector_base<int, std::allocator<int> >::_Vector_base() [32]
                0.00    0.00       5/21          std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [35]
                0.00    0.00       5/26          std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) <cycle 1> [29]
                0.00    0.00       5/30          std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [26]
                0.00    0.00       2/5           dfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [75]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::pop_back() [137]
[117]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::new_allocator() [117]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::~vector() [140]
[118]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::~new_allocator() [118]
                0.00    0.00       1/1           void std::_Destroy<int*>(int*, int*) [145]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [139]
[119]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [119]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [144]
[120]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [120]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::back() [136]
[121]    0.0    0.00    0.00       1         std::_Deque_iterator<int, int&, int*>::operator*() const [121]
                0.00    0.00       1/296         std::_Deque_iterator<int, int&, int*>::operator--() <cycle 3> [111]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) <cycle 3> [21]
[122]    0.0    0.00    0.00       1         std::_Bit_const_iterator::_M_const_cast() const [122]
                0.00    0.00       1/1           std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [132]
-----------------------------------------------
                0.00    0.00       1/1           std::fill(std::_Bit_iterator, std::_Bit_iterator, bool const&) <cycle 3> [31]
[123]    0.0    0.00    0.00       1         std::_Bit_const_iterator::operator*() const [123]
-----------------------------------------------
                0.00    0.00       1/1           kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [148]
[124]    0.0    0.00    0.00       1         std::allocator<int>::~allocator() [124]
                0.00    0.00       3/296         std::vector<bool, std::allocator<bool> >::_M_fill_assign(unsigned long, bool) <cycle 3> [30]
-----------------------------------------------
                                   1             void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) <cycle 3> [21]
[125]    0.0    0.00    0.00       1         std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) <cycle 3> [125]
                                   1             std::allocator<unsigned long>::~allocator() <cycle 3> [105]
-----------------------------------------------
                                   1             std::deque<int, std::allocator<int> >::~deque() <cycle 3> [52]
[126]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::~_Deque_base() <cycle 3> [126]
                                   1             std::vector<bool, std::allocator<bool> >::insert(std::_Bit_const_iterator, unsigned long, bool const&) <cycle 3> [54]
                                   1             std::vector<bool, std::allocator<bool> >::size() const <cycle 3> [42]
                                   1             std::deque<int, std::allocator<int> >::~deque() <cycle 3> [52]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::begin() const [102]
[127]    0.0    0.00    0.00       1         void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [127]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [139]
-----------------------------------------------
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [217]
[128]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [128]
                0.00    0.00       1/296         std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) <cycle 3> [11]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<int>::allocator() [184]
[129]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [129]
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::begin() const [102]
-----------------------------------------------
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [217]
[130]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [130]
                0.00    0.00       1/3           std::_Bit_iterator::operator+=(long) [97]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bit_iterator_base::_M_incr(long) [14]
[131]    0.0    0.00    0.00       1         std::_Bit_iterator_base::_M_bump_down() [131]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bit_const_iterator::_M_const_cast() const [122]
[132]    0.0    0.00    0.00       1         std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [132]
                0.00    0.00       1/36          std::_Bit_iterator::operator*() const [23]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::assign(unsigned long, bool const&) [237]
[133]    0.0    0.00    0.00       1         std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [133]
                0.00    0.00       5/5           std::deque<int, std::allocator<int> >::begin() [87]
                0.00    0.00       1/296         std::vector<bool, std::allocator<bool> >::_M_fill_assign(unsigned long, bool) <cycle 3> [30]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::back() [136]
[134]    0.0    0.00    0.00       1         std::deque<int, std::allocator<int> >::_M_pop_back_aux() [134]
                0.00    0.00       1/296         std::vector<bool, std::allocator<bool> >::end() const <cycle 3> [96]
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::begin() const [102]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::assign(unsigned long, bool const&) [237]
[135]    0.0    0.00    0.00       1         std::deque<int, std::allocator<int> >::end() [135]
                0.00    0.00       2/296         std::vector<bool, std::allocator<bool> >::insert(std::_Bit_const_iterator, unsigned long, bool const&) <cycle 3> [54]
-----------------------------------------------
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000l> >, std::ratio<1l, 1000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [53]
[136]    0.0    0.00    0.00       1         std::deque<int, std::allocator<int> >::back() [136]
                0.00    0.00       1/1           std::_Deque_iterator<int, int&, int*>::operator*() const [121]
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::_M_pop_back_aux() [134]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [203]
[137]    0.0    0.00    0.00       1         std::deque<int, std::allocator<int> >::pop_back() [137]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::new_allocator() [117]
                0.00    0.00       1/2           std::deque<int, std::allocator<int> >::empty() const [101]
-----------------------------------------------
                0.00    0.00       1/1           kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [148]
[138]    0.0    0.00    0.00       1         std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [138]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [127]
[139]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [139]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [119]
                0.00    0.00       1/296         std::_Deque_iterator<int, int&, int*>::_Deque_iterator() <cycle 3> [86]
                0.00    0.00       1/296         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) <cycle 3> [98]
-----------------------------------------------
                0.00    0.00       1/1           main [9]
[140]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::~vector() [140]
                0.00    0.00       1/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [109]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::~new_allocator() [118]
-----------------------------------------------
                0.00    0.00       1/1           kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [148]
[141]    0.0    0.00    0.00       1         std::__fill_bvector(unsigned long*, unsigned int, unsigned int, bool) [141]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [99]
[142]    0.0    0.00    0.00       1         int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&) [142]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::begin() const [102]
[143]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >* std::__uninitialized_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [143]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) <cycle 3> [21]
[144]    0.0    0.00    0.00       1         int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [144]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [120]
                0.00    0.00       1/5           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [83]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::~new_allocator() [118]
[145]    0.0    0.00    0.00       1         void std::_Destroy<int*>(int*, int*) [145]
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::cbegin() const [103]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
